DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5910.377,10.116627,17.348742,13.610845,11.012374,2.457128,0.31445393,57.695312,9.283119,0.04588475,0.07684836,0.0837122
5910.5293,9.561498,17.348742,13.610845,11.012374,2.457128,0.31445393,57.695312,9.283119,0.04588475,0.07684836,0.0837122
5910.6816,8.845626,16.882212,13.971661,11.5225935,2.6057832,0.24631375,57.695312,8.533769,0.04588475,0.07684836,0.0837122
5910.834,8.898959,12.475799,10.178597,9.018561,2.6892095,0.13129902,57.695312,7.5100613,0.04588475,0.07684836,0.0837122
5910.9863,7.9257865,9.462109,8.12206,7.6969657,2.6450167,0.09637656,57.695312,7.1213584,0.04588475,0.07684836,0.0837122
5911.1387,6.8710694,7.5241466,7.036675,6.578929,2.604903,0.09287581,57.695312,7.460093,0.04588475,0.07684836,0.0837122
5911.291,6.27107,8.127888,7.5331855,6.9818864,2.5851662,0.095114134,57.695312,8.615112,0.04588475,0.07684836,0.0837122
5911.444,7.2000003,10.508182,9.050634,8.109094,2.598728,0.08326354,57.695312,9.58054,0.04588475,0.07684836,0.0837122
5911.596,8.519231,13.779549,11.200412,9.805637,2.6389935,0.07458152,57.695312,9.991157,0.04588475,0.07684836,0.0837122
5911.7485,10.014989,15.505574,11.549278,9.9440365,2.679732,0.068822555,57.695312,9.705068,0.04588475,0.07684836,0.0837122
5911.901,12.176624,13.930439,10.34545,8.803601,2.6893208,0.07676513,57.695312,8.958225,0.04588475,0.07684836,0.0837122
5912.053,15.928304,9.609006,8.197444,7.1103563,2.663658,0.0875014,57.695312,7.878808,0.04588475,0.07684836,0.0837122
5912.2056,21.37091,6.9642854,6.1935363,5.446218,2.6457424,0.10164325,57.695312,6.8975644,0.04588475,0.07684836,0.0837122
5912.358,28.604874,5.6696,5.0564585,4.518138,2.624214,0.11256658,57.695312,6.2046747,0.04588475,0.07684836,0.0837122
