DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5442.4326,20.8605,18.94196,18.72873,16.947945,2.559101,0.18142195,64.52326,3.638972,0.021339674,0.056672078,0.071150556
5442.5088,21.023832,17.499228,17.55169,15.962176,2.5632951,0.17925145,64.52326,3.585488,0.023078386,0.06321367,0.07681757
5442.585,21.279198,16.089443,16.22174,14.8158045,2.56989,0.17696334,64.68964,3.584012,0.023078386,0.06321367,0.07681757
5442.6612,21.583504,14.996309,15.098398,13.814384,2.5769389,0.17441332,64.68964,3.6350942,0.025823422,0.07841186,0.09007101
5442.7374,21.864313,14.273426,14.309075,13.099777,2.5821497,0.17149265,64.68964,3.7297573,0.025823422,0.07841186,0.09007101
5442.8136,22.07547,13.818736,13.758324,12.587199,2.584023,0.16846305,64.84648,3.854121,0.029481743,0.08422181,0.094632074
5442.8898,22.205532,13.397152,13.203543,12.062318,2.5827365,0.1658572,64.84648,3.9934154,0.029481743,0.08422181,0.094632074
5442.966,22.261215,12.7781925,12.458805,11.387907,2.5797644,0.16414253,65.002304,4.1295724,0.028903062,0.08200246,0.09179256
5443.0422,22.251804,11.909437,11.495369,10.539579,2.5768669,0.16340227,65.002304,4.2401967,0.028903062,0.08200246,0.09179256
5443.1184,22.18137,10.927718,10.455331,9.629602,2.5755796,0.16317756,65.095146,4.3034596,0.032171197,0.082288414,0.09107294
5443.1946,22.044638,10.043769,9.529417,8.811932,2.5765002,0.16260324,65.095146,4.3112345,0.032171197,0.082288414,0.09107294
5443.2708,21.85801,9.3963995,8.846024,8.20297,2.5791836,0.16099621,65.003975,4.278997,0.03758688,0.083283536,0.086035125
5443.347,21.672472,8.991074,8.404917,7.8055606,2.5823748,0.15840845,65.003975,4.244379,0.03758688,0.083283536,0.086035125
5443.4232,21.59552,8.757641,8.138187,7.5608206,2.5848854,0.15566768,64.72975,4.2477064,0.043546446,0.08614509,0.08742006
5443.4994,21.796902,8.562198,7.9144354,7.354613,2.5854964,0.1538062,64.72975,4.313215,0.043546446,0.08614509,0.08742006
5443.5756,22.480122,8.247804,7.6088367,7.080249,2.584097,0.15361917,64.622955,4.43775,0.043113083,0.0909606,0.09520183
5443.6518,23.893738,7.7222204,7.1431193,6.668353,2.5814278,0.15540381,64.622955,4.592153,0.043113083,0.0909606,0.09520183
5443.728,26.303167,6.994832,6.5151515,6.1125937,2.5786905,0.15892616,65.2742,4.729984,0.046242632,0.09513897,0.09541246
5443.8042,29.850967,6.1626296,5.7914886,5.4665604,2.5764034,0.16365167,65.2742,4.808961,0.046242632,0.09513897,0.09541246
5443.8804,34.401,5.3505263,5.070228,4.815425,2.5745308,0.16896152,67.05538,4.8095474,0.047083136,0.09802211,0.098182045
5443.9566,39.507168,4.655629,4.439745,4.240768,2.5721004,0.17427702,69.72542,4.742994,0.047083136,0.09802211,0.098182045
5444.0328,44.48862,4.133089,3.9607255,3.8016286,2.5683825,0.17914934,69.72542,4.640062,0.051048722,0.100029156,0.100105956
5444.109,48.60488,3.7836883,3.6347675,3.500477,2.5630512,0.18328476,72.45622,4.5349298,0.051048722,0.100029156,0.100105956
5444.1852,51.310966,3.5883687,3.4466755,3.3258348,2.556825,0.18636498,72.45622,4.448956,0.048302975,0.097720444,0.09798494
5444.2614,52.415936,3.5298588,3.3813643,3.2652364,2.5504398,0.18798983,74.26729,4.3883724,0.048302975,0.097720444,0.09798494
5444.3376,52.05063,3.5969458,3.4275572,3.3086743,2.5449789,0.18795387,74.26729,4.347389,0.047580507,0.09224567,0.092332855
5444.4138,50.539978,3.7813492,3.5752633,3.446618,2.5407863,0.18634492,74.574615,4.3180957,0.047580507,0.09224567,0.092332855
5444.49,48.2146,4.0700407,3.8096788,3.6649623,2.53798,0.18351957,74.574615,4.294766,0.054823805,0.09673495,0.0973693
5444.5662,45.29387,4.438429,4.106311,3.940957,2.5361743,0.1801133,73.426346,4.27856,0.054823805,0.09673495,0.0973693
5444.6424,41.92756,4.856801,4.438901,4.2510023,2.5356247,0.17673796,73.426346,4.275515,0.06326891,0.099236615,0.09983956
5444.7186,38.303425,5.318277,4.796698,4.583871,2.5364585,0.17382534,71.27025,4.2965875,0.06326891,0.099236615,0.09983956
5444.7948,34.633175,5.861034,5.2123446,4.9699836,2.538835,0.17176677,71.27025,4.350983,0.066515476,0.10087278,0.10227062
5444.871,31.142385,6.5690885,5.750029,5.4670906,2.5420902,0.17084803,68.699844,4.4403925,0.066515476,0.10087278,0.10227062
5444.9472,28.054405,7.5563793,6.4912624,6.1467257,2.5457544,0.17099458,68.699844,4.549554,0.069709495,0.100134484,0.103964604
5445.0234,25.495811,8.954261,7.519301,7.079962,2.5490973,0.17168039,66.331436,4.648979,0.069709495,0.100134484,0.103964604
5445.0996,23.452642,10.878211,8.888104,8.306234,2.551885,0.17202938,66.331436,4.7068806,0.06926323,0.09410348,0.09876552
5445.1758,21.874357,13.388466,10.606451,9.82174,2.5537834,0.17122321,66.331436,4.710917,0.06926323,0.09410348,0.09876552
5445.252,20.729717,16.397533,12.599043,11.551157,2.5549896,0.16909261,64.63008,4.6783724,0.064863615,0.08990154,0.092662916
5445.3282,20.010452,19.516142,14.657012,13.31945,2.5553696,0.16620457,64.63008,4.6495385,0.064863615,0.08990154,0.092662916
5445.4044,19.716734,21.963245,16.413416,14.825091,2.554724,0.16349249,63.77555,4.6634593,0.057285752,0.07948747,0.08412122
5445.4806,19.83132,22.86666,17.439583,15.735734,2.5522845,0.16174185,63.77555,4.737596,0.057285752,0.07948747,0.08412122
5445.5568,20.288006,21.955593,17.461086,15.83387,2.5477452,0.16125672,63.62706,4.858893,0.054874808,0.07701901,0.08682391
