DEPTH,GR,SP,RHGX_HILT,DTCO3,AT10,AT30,AT90,RHOZ,NPHI,CMFF,CMRP_3MS,TCMR
5720.334,29.126715,-1162.125,2.7138574,58.96808,35.219444,7.8051643,5.958832,4.6288,0.15679641,0.0016871468,0.0016914532,0.0062718815
5720.4863,25.695412,-1165.125,2.7320657,58.63373,57.67544,9.382491,8.547776,4.6288,0.14160013,0.0016873801,0.0016916872,0.006272749
5720.6387,20.72041,-1160.875,2.7624333,59.11663,71.38604,14.801126,11.661827,4.6288,0.13139297,0.0016867841,0.0016910895,0.0062705334
5720.791,19.382215,-1163.0,2.7460256,60.75907,77.4888,18.283976,11.118199,4.6288,0.1202031,0.0016864213,0.0016907258,0.006269185
5720.944,19.935577,-1161.4375,2.7408848,62.68321,98.14758,19.15114,14.33595,4.6288,0.10291516,0.0016869655,0.0016912714,0.0062712077
5721.096,19.016222,-1160.3125,2.700951,65.49602,279.1616,24.528885,19.530376,4.6288,0.10213427,0.0016871468,0.0016914532,0.0062718815
5721.2485,18.388992,-1160.1875,2.690496,71.47338,1183.704,32.987976,28.286129,4.6288,0.10781149,0.001686844,0.0016911497,0.006270756
5721.401,17.10194,-1156.0,2.666491,72.88647,1950.0,44.466446,42.22826,4.6288,0.11195997,0.001686844,0.0016911497,0.006270756
5721.553,17.281427,-1153.75,2.6478097,70.130615,1950.0,56.551964,61.336452,4.6288,0.11053599,0.0016864813,0.001690786,0.0062694075
5721.7056,17.028227,-1149.9375,2.6391463,66.00587,983.94635,108.16892,150.85034,4.6288,0.10854427,0.001686844,0.0016911497,0.006270756
5721.858,16.90951,-1151.3125,2.6593485,60.112312,607.05817,126.40638,387.55435,4.6288,0.10629256,0.001686844,0.0016911497,0.006270756
5722.0103,16.87217,-1155.4375,2.6766002,58.614243,777.0628,73.69387,256.66693,4.6288,0.10387888,0.001686844,0.0016911497,0.006270756
5722.1626,17.544521,-1163.625,2.687076,58.53178,1017.6245,63.219753,140.10022,4.6288,0.11259176,0.0016864813,0.001690786,0.0062694075
5722.3154,19.090677,-1167.625,2.6979134,59.19417,1374.5107,82.51767,177.45161,4.6288,0.12667523,0.0016869737,0.0016912797,0.0062712384
5722.468,20.588814,-1167.125,2.7052326,59.857094,1738.8857,69.95771,235.77917,4.6288,0.13702627,0.001686844,0.0016911497,0.006270756
5722.62,20.239855,-1164.8125,2.718997,62.296303,1950.0,63.79135,216.87296,4.6288,0.14739649,0.0016869351,0.0016912409,0.0062710945
5722.7725,20.658484,-1163.25,2.7276475,58.48667,1950.0,61.790207,149.51407,4.6288,0.15850791,0.0016869351,0.0016912409,0.0062710945
5722.925,22.740229,-1162.0625,2.7463937,58.709007,1950.0,62.80975,147.75874,4.6288,0.16304462,0.0016869351,0.0016912409,0.0062710945
5723.077,24.77329,-1164.125,2.7759292,59.345932,1950.0,64.169106,128.34508,4.6288,0.15675707,0.0016870651,0.0016913713,0.006271578
5723.2295,23.091177,-1164.125,2.7750678,58.69184,1950.0,71.77648,112.644485,4.6288,0.14472896,0.001687168,0.0016914745,0.0062719607
5723.382,20.842741,-1163.3125,2.764278,60.17626,1950.0,78.394844,98.16855,4.6288,0.14128888,0.0016868702,0.001691176,0.006270854
5723.5347,24.98673,-1158.1875,2.7458153,62.872925,1950.0,84.54829,84.35449,4.6288,0.13570431,0.0016865724,0.0016908774,0.0062697465
5723.687,28.352945,-1154.8125,2.7448494,68.93088,1950.0,87.306366,71.16973,4.6288,0.124805,0.0016872982,0.0016916048,0.006272444
5723.8394,33.145863,-1153.25,2.7482815,72.12944,1950.0,84.894264,59.644318,4.6288,0.12291163,0.001687157,0.0016914634,0.0062719197
5723.9917,33.84367,-1152.3125,2.7244349,69.46735,1950.0,86.97809,57.09736,4.6288,0.13981506,0.001687157,0.0016914634,0.0062719197
5724.144,40.23438,-1153.5625,2.7175395,64.47632,1950.0,54.34166,31.210773,4.6288,0.16379818,0.0016870266,0.0016913327,0.006271435
5724.2964,43.791798,-1151.25,2.735745,60.69786,1950.0,42.08479,30.80671,4.6288,0.17519087,0.0016873894,0.0016916965,0.006272784
5724.4487,48.25925,-1156.125,2.732571,62.14404,1950.0,26.79811,22.055464,4.6288,0.17785923,0.0016873894,0.0016916965,0.006272784
5724.601,51.277584,-1160.1875,2.724025,67.329506,1950.0,26.194134,22.244743,4.6288,0.1766411,0.0016875194,0.0016918267,0.006273267
5724.7534,53.102024,-1160.25,2.7212768,72.9035,1950.0,36.428444,26.704508,4.6288,0.17400108,0.0016873894,0.0016916965,0.006272784
5724.9062,52.78014,-1158.5625,2.7386458,78.49022,1950.0,47.448086,31.22235,4.6288,0.1598067,0.0016873894,0.0016916965,0.006272784
5725.0586,48.21289,-1154.0625,2.7537618,80.25361,1950.0,59.29217,37.680237,4.6288,0.14133714,0.0016877524,0.0016920604,0.006274133
5725.211,43.304882,-1150.6875,2.75942,75.42824,1950.0,68.84052,46.612362,4.6288,0.1234021,0.0016872982,0.0016916048,0.006272444
5725.3633,35.629528,-1152.3125,2.7684486,67.92881,1950.0,76.42381,59.12094,4.6288,0.11315845,0.0016872982,0.0016916048,0.006272444
5725.5156,30.369658,-1153.25,2.7665796,63.606617,1950.0,98.37563,69.85514,4.6288,0.11435631,0.0016869351,0.0016912409,0.0062710945
5725.668,26.997503,-1156.5625,2.7738082,66.985146,1950.0,120.74055,85.34674,4.6288,0.11999017,0.0016870651,0.0016913713,0.006271578
5725.8203,25.53012,-1152.5625,2.7723289,70.93237,1950.0,107.50405,102.58476,4.6288,0.12662087,0.0016872982,0.0016916048,0.006272444
5725.9727,24.266632,-1150.9375,2.7420828,72.22788,1950.0,72.63209,74.77921,4.6288,0.13136965,0.0016872982,0.0016916048,0.006272444
5726.125,23.775436,-1149.625,2.7160194,70.93294,1950.0,68.69004,75.28001,4.6288,0.13523558,0.0016870651,0.0016913713,0.006271578
5726.278,25.056473,-1148.0625,2.7024548,67.72541,1950.0,78.61261,91.28503,4.6288,0.1391108,0.0016872982,0.0016916048,0.006272444
5726.43,28.141457,-1144.625,2.707447,63.0121,1950.0,56.200333,77.51233,4.6288,0.14148164,0.0016859076,0.0016902108,0.0062672747
5726.5825,30.671125,-1142.875,2.711965,61.017914,1950.0,37.950912,37.94079,4.6288,0.13612281,0.0016859076,0.0016902108,0.0062672747
5726.735,34.232456,-1144.3125,2.7271683,60.60547,1950.0,37.68742,101.36523,4.6288,0.12208581,0.0016866327,0.0016909378,0.0062699704
5726.887,33.323475,-1140.25,2.7404957,60.46177,1950.0,58.248547,67.01742,4.6288,0.12434331,0.0016869955,0.0016913015,0.006271319
5727.0396,29.179878,-1142.0,2.736056,60.613407,1950.0,61.33258,60.375744,4.6288,0.13297251,0.0016868656,0.0016911713,0.006270836
5727.192,21.91633,-1146.5,2.726485,58.70386,1950.0,61.059166,59.754295,4.6288,0.13998072,0.0016865028,0.0016908076,0.006269488
5727.344,17.704706,-1145.1875,2.7228777,58.72327,1950.0,57.232677,60.50327,4.6288,0.13390225,0.0016868144,0.0016911199,0.0062706457
5727.497,17.845049,-1146.0,2.7342732,58.38107,1950.0,49.772926,88.97546,4.6288,0.12352776,0.0016869955,0.0016913015,0.006271319
5727.6494,19.090487,-1137.8125,2.7535276,56.49689,1950.0,38.690166,43.43057,4.6288,0.13442622,0.001686179,0.0016904828,0.006268284
5727.802,18.910658,-1140.875,2.736918,61.361156,1950.0,60.472466,64.00034,4.6288,0.14457975,0.001686179,0.0016904828,0.006268284
5727.954,17.579191,-1140.125,2.7129095,66.52772,1950.0,72.813225,88.85118,4.6288,0.16399236,0.0016865415,0.0016908464,0.0062696314
5728.1064,14.910572,-1142.1875,2.6957345,70.58832,1950.0,117.92384,154.86539,4.6288,0.17285621,0.0016865415,0.0016908464,0.0062696314
5728.259,13.475945,-1143.25,2.695467,72.14617,1950.0,88.73146,87.29996,4.6288,0.1738781,0.0016859466,0.0016902499,0.00626742
5728.411,11.522555,-1139.5,2.7022285,71.119354,1950.0,87.42797,86.743866,4.6288,0.16374174,0.0016858163,0.0016901193,0.0062669357
5728.5635,10.891017,-1143.4375,2.721843,69.721794,1950.0,105.14638,88.67224,4.6288,0.15300304,0.001686179,0.0016904828,0.006268284
5728.716,9.908303,-1140.25,2.7456617,69.22421,1950.0,118.01172,126.6565,4.6288,0.14300005,0.001686179,0.0016904828,0.006268284
5728.8687,10.245983,-1140.3125,2.7813118,68.61135,1950.0,143.4675,140.5615,4.6288,0.15391162,0.0016865415,0.0016908464,0.0062696314
5729.021,10.906688,-1144.75,2.7922297,69.23775,1950.0,154.17332,145.36491,4.6288,0.1532139,0.0016865629,0.0016908678,0.006269711
5729.1733,11.187462,-1143.0625,2.7086904,71.47153,1950.0,174.21461,153.96707,4.6288,0.15751891,0.0016865629,0.0016908678,0.006269711
5729.3257,10.275239,-1146.375,2.6720107,71.412964,1950.0,186.32643,168.34995,4.6288,0.14597976,0.001686693,0.0016909982,0.006270195
5729.478,9.054036,-1145.875,2.625995,68.57795,1950.0,201.49515,178.68462,4.6288,0.14087364,0.001685605,0.0016899075,0.00626615
5729.6304,9.35637,-1141.375,2.6192782,62.98537,1950.0,217.0317,181.60449,4.5515304,0.14244944,0.0016865763,0.0016908812,0.006269761
5729.7827,9.9188795,-1139.75,2.6100109,59.186848,1950.0,230.19101,168.95235,4.429086,0.15032698,0.001686693,0.0016909982,0.006270195
5729.935,11.140083,-1137.125,2.6367555,59.067528,1950.0,205.19577,170.89201,4.217692,0.15487812,0.001686693,0.0016909982,0.006270195
5730.0874,10.555946,-1137.875,2.6599355,61.09503,1950.0,201.72293,143.73361,3.854125,0.15500611,0.0016859674,0.0016902708,0.006267498
5730.24,11.187691,-1141.0,2.6768644,66.713104,1950.0,220.75279,136.5697,3.854125,0.14794129,0.0016867841,0.0016910895,0.0062705334
5730.3926,11.187691,-1143.0,2.7002125,72.82383,1950.0,196.56937,115.02855,3.854125,0.13890506,0.0016867841,0.0016910895,0.0062705334
5730.545,11.188718,-1139.5,2.7128322,71.40945,1950.0,161.6431,92.571915,3.854125,0.13891387,0.0016867841,0.0016910895,0.0062705334
5730.6973,10.569008,-1138.875,2.7328916,65.22165,1950.0,124.58001,72.07811,3.854125,0.13170189,0.0016871468,0.0016914532,0.0062718815
5730.8496,9.557449,-1135.125,2.7312455,60.752144,1950.0,103.00039,58.672688,3.854125,0.13918956,0.0016864213,0.0016907258,0.006269185
5731.002,9.627643,-1130.1875,2.7086709,59.15695,1950.0,80.25732,47.100143,3.9313946,0.13556203,0.0016869141,0.0016912199,0.006271017
5731.1543,8.702247,-1129.625,2.6980648,59.00916,1950.0,80.773186,47.502308,4.0538387,0.13667388,0.0016864213,0.0016907258,0.006269185
5731.3066,8.613268,-1124.75,2.6874924,60.707012,1950.0,53.30103,35.886265,4.265233,0.12390481,0.0016867841,0.0016910895,0.0062705334
5731.4595,8.332493,-1127.0625,2.673566,63.395596,1950.0,54.179565,31.11654,4.6288,0.118224576,0.0016866327,0.0016909378,0.0062699704
5731.612,10.13832,-1131.5,2.660412,68.51713,1950.0,46.7158,28.963135,4.6288,0.10879949,0.0016866327,0.0016909378,0.0062699704
5731.764,14.088889,-1135.25,2.6609247,74.24999,1950.0,51.057377,28.959753,4.6288,0.11106273,0.0016869955,0.0016913015,0.006271319
5731.9165,19.491089,-1139.75,2.673646,77.52453,1950.0,53.480717,29.04021,4.433429,0.11666106,0.0016862701,0.0016905742,0.006268623
5732.069,21.325317,-1145.0,2.691396,77.71651,1950.0,54.457645,29.514921,4.433429,0.12029595,0.0016862701,0.0016905742,0.006268623
5732.221,20.132025,-1145.75,2.705224,74.68964,1950.0,55.318245,30.556967,4.433429,0.1141346,0.0016862701,0.0016905742,0.006268623
5732.3735,18.091436,-1142.25,2.7439594,67.53065,1950.0,54.661407,32.325356,4.433429,0.108186305,0.0016869955,0.0016913015,0.006271319
5732.526,19.085012,-1144.125,2.7386398,61.699055,1950.0,58.554874,33.561733,4.433429,0.1063061,0.0016862701,0.0016905742,0.006268623
5732.678,22.030386,-1141.1875,2.7138667,58.77892,1950.0,61.064384,38.340515,4.20823,0.11428503,0.0016866327,0.0016909378,0.0062699704
5732.831,35.236835,-1138.125,2.7010274,57.91522,1950.0,63.840515,42.602123,4.0601916,0.12688732,0.0016858163,0.0016901193,0.0062669357
5732.9834,59.38348,-1138.75,2.687356,57.891975,1950.0,67.43633,47.623184,3.650397,0.14920545,0.0016858163,0.0016901193,0.0062669357
5733.1357,85.27654,-1130.5,2.6929655,59.198444,1950.0,74.91042,54.087597,3.650397,0.1525955,0.0016855843,0.0016898867,0.006266073
5733.288,98.482994,-1134.125,2.689855,60.644684,1950.0,68.151405,56.98816,3.8457682,0.14383587,0.001686179,0.0016904828,0.006268284
5733.4404,95.74543,-1134.0625,2.6942847,61.206974,1950.0,67.39711,67.72796,3.6195648,0.12069686,0.0016865415,0.0016908464,0.0062696314
5733.593,82.71212,-1132.875,2.6791942,60.51143,1950.0,69.110825,72.96375,3.378624,0.12060257,0.001686179,0.0016904828,0.006268284
5733.745,69.503334,-1129.0625,2.6704605,58.65778,1950.0,72.62689,96.27042,3.1953404,0.13849688,0.0016858163,0.0016901193,0.0062669357
5733.8975,55.810688,-1132.9375,2.6637068,56.32754,1950.0,102.73455,103.979996,2.9726896,0.16959977,0.001686179,0.0016904828,0.006268284
5734.05,46.125957,-1129.125,2.6789627,55.234756,1950.0,122.44714,134.28041,2.978823,0.18828118,0.0016859076,0.0016902108,0.0062672747
5734.2026,35.03535,-1131.3125,2.681999,55.098347,1950.0,143.44391,163.41379,2.9570258,0.18115413,0.0016859076,0.0016902108,0.0062672747
5734.355,28.369116,-1135.3125,2.6904287,55.716217,1950.0,165.22551,191.74559,3.1698112,0.16565558,0.0016862701,0.0016905742,0.006268623
5734.5073,23.822649,-1134.6875,2.6900835,56.413445,1950.0,173.77425,194.11237,3.0473967,0.14545858,0.0016867628,0.0016910682,0.0062704543
5734.6597,19.87492,-1132.9375,2.6878812,58.57706,1950.0,166.28163,170.26036,2.9189618,0.12717347,0.0016866327,0.0016909378,0.0062699704
5734.812,16.366375,-1130.4375,2.6833858,62.14379,1950.0,148.29256,139.17963,3.0101361,0.109507985,0.0016866327,0.0016909378,0.0062699704
5734.9644,12.988972,-1123.625,2.6835842,63.08752,1950.0,126.06747,110.170654,3.112282,0.105753444,0.0016862701,0.0016905742,0.006268623
5735.1167,13.076045,-1123.625,2.684073,60.436584,1950.0,104.47009,86.56339,3.1533904,0.11392605,0.0016855447,0.0016898471,0.006265926
5735.269,13.440265,-1125.8125,2.6755805,58.26776,1950.0,86.205574,68.767395,3.2315595,0.12825392,0.0016859674,0.0016902708,0.006267498
5735.422,14.120643,-1125.125,2.6519237,57.86667,1950.0,72.33179,56.3707,3.2511919,0.14182305,0.0016859674,0.0016902708,0.006267498
5735.574,14.84063,-1125.5625,2.6534836,58.32448,1950.0,67.23562,48.6404,3.1988482,0.14486107,0.0016863301,0.0016906344,0.0062688454
5735.7266,15.809657,-1129.1875,2.6427178,58.960564,1950.0,48.680435,35.589672,3.3958578,0.14245039,0.0016859674,0.0016902708,0.006267498
5735.879,18.406824,-1126.25,2.6423333,60.897743,1857.7949,48.799812,36.59324,3.2308488,0.13239333,0.0016863301,0.0016906344,0.0062688454
5736.0312,18.626932,-1128.4375,2.6574657,63.299847,1643.5396,53.11829,37.07775,3.0592055,0.1357531,0.001685605,0.0016899075,0.00626615
5736.1836,18.488531,-1130.25,2.6834617,66.64503,1409.1239,43.893227,30.36506,2.9051142,0.13699798,0.0016868227,0.0016911282,0.006270677
5736.336,18.69676,-1128.4375,2.6743834,68.96125,1187.0543,55.13336,35.5653,2.7244353,0.14398219,0.0016859674,0.0016902708,0.006267498
5736.4883,18.476652,-1127.1875,2.6551535,70.4154,1315.6154,53.930218,33.060467,2.538176,0.14520341,0.0016862002,0.0016905041,0.0062683625
5736.6406,17.985294,-1124.5625,2.733492,69.30415,1141.786,46.290356,28.750998,2.4563088,0.14688195,0.0016871468,0.0016914532,0.0062718815
5736.7935,15.673427,-1124.75,2.7796817,64.325966,550.60986,41.483154,25.163984,2.5289614,0.14304568,0.0016871468,0.0016914532,0.0062718815
5736.946,14.951955,-1126.8125,2.6978953,58.782078,396.5515,42.92541,25.72688,2.5695198,0.13447884,0.0016866542,0.0016909593,0.0062700505
5737.098,17.183228,-1125.3125,2.67551,56.984238,297.0978,20.839499,15.402846,2.359537,0.12590045,0.0016867841,0.0016910895,0.0062705334
5737.2505,21.31954,-1129.625,2.7135384,56.760212,234.21521,11.780375,9.599489,2.377486,0.1210941,0.0016869655,0.0016912714,0.0062712077
5737.403,26.296423,-1128.75,2.8130472,57.207703,190.36168,10.856236,9.792938,2.4140086,0.12226419,0.0016860587,0.0016903623,0.006267837
5737.555,26.521933,-1127.5625,2.8238685,57.330555,160.61934,15.604401,12.202748,2.4416778,0.1302346,0.0016871468,0.0016914532,0.0062718815
5737.7075,24.346634,-1126.5,2.7961507,57.48945,145.05902,21.375528,13.7047,2.4902427,0.1414567,0.0016869141,0.0016912199,0.006271017
5737.86,21.778711,-1127.3125,2.782056,57.40693,155.30045,21.408844,14.378599,2.535468,0.16217747,0.001687238,0.0016915447,0.006272221
5738.012,22.340261,-1132.9375,2.7645192,56.86461,93.00319,18.354273,13.694066,2.4691987,0.17376973,0.001687238,0.0016915447,0.006272221
5738.165,22.482885,-1126.6875,2.759632,57.21155,129.41269,17.07465,13.545978,2.3086503,0.17806782,0.0016868751,0.0016911807,0.0062708715
5738.3174,22.409515,-1126.5,2.763149,60.19472,96.091995,16.307594,13.484386,2.198664,0.16867582,0.0016868751,0.0016911807,0.0062708715
5738.4697,19.858974,-1125.0625,2.7459655,64.60337,137.37105,15.463256,14.631643,2.115071,0.15693049,0.001687238,0.0016915447,0.006272221
5738.622,19.926863,-1127.1875,2.699086,68.16481,147.05586,16.009048,14.287505,2.0901058,0.15020438,0.001687238,0.0016915447,0.006272221
5738.7744,21.032248,-1130.8125,2.6900191,66.71601,165.9687,15.517525,14.828398,2.0597649,0.1425835,0.0016868751,0.0016911807,0.0062708715
5738.927,22.132784,-1128.875,2.687791,63.252056,197.22165,15.827919,13.931621,2.030671,0.14248559,0.0016866429,0.001690948,0.0062700086
5739.079,23.117804,-1127.6875,2.7072775,61.977444,243.76942,14.392254,13.72454,2.0176032,0.13768503,0.0016870055,0.0016913115,0.0062713563
5739.2314,22.232527,-1126.25,2.7011094,65.29632,311.51434,13.222722,14.740532,2.021972,0.12749773,0.0016873894,0.0016916965,0.006272784
5739.3843,19.820366,-1126.6875,2.6981905,72.77979,408.01917,11.619734,12.7852335,2.0408254,0.11362876,0.0016873894,0.0016916965,0.006272784
5739.5366,17.47088,-1128.0,2.6822512,77.0752,542.14874,11.47141,13.385509,2.0520587,0.11072676,0.0016877524,0.0016920604,0.006274133
5739.689,18.50082,-1130.625,2.6745262,78.21606,720.6914,13.771585,18.119968,2.0663695,0.11813799,0.0016879857,0.0016922943,0.0062750005
5739.8413,22.36022,-1136.6875,2.6736479,75.077415,942.1,17.638058,28.824312,2.0821877,0.14059421,0.0016873894,0.0016916965,0.006272784
5739.9937,26.322153,-1138.8125,2.6851828,68.18919,1189.9679,26.860277,56.76616,2.0983567,0.15938829,0.0016876224,0.00169193,0.0062736496
5740.146,27.721754,-1138.1875,2.6901932,62.78001,1438.4713,26.024569,77.19076,2.1156542,0.1741594,0.001686664,0.0016909691,0.006270087
5740.2983,27.815268,-1142.0625,2.7046444,60.297554,1693.5728,27.868418,62.367283,2.1284714,0.17770076,0.001686664,0.0016909691,0.006270087
5740.4507,27.081573,-1147.75,2.740985,58.746456,1891.6084,49.130375,79.93244,2.1344645,0.17357753,0.0016873894,0.0016916965,0.006272784
5740.603,25.045954,-1153.125,2.8097928,58.172405,1950.0,72.47825,247.24994,2.136356,0.16720608,0.0016873894,0.0016916965,0.006272784
5740.756,23.138357,-1158.125,2.8366015,57.9732,1950.0,118.31943,230.68857,2.1345344,0.14959474,0.0016863011,0.0016906053,0.006268738
5740.908,23.449877,-1163.25,2.815044,58.43007,1950.0,71.49763,225.7195,2.1366472,0.1327699,0.0016873894,0.0016916965,0.006272784
5741.0605,27.091263,-1165.5625,2.7920854,59.860126,1950.0,86.32965,115.36327,2.1408246,0.10604027,0.0016870266,0.0016913327,0.006271435
5741.213,34.653133,-1165.0625,2.7707226,61.340015,1950.0,114.16152,192.73466,2.1456606,0.09638712,0.0016872081,0.0016915146,0.006272109
5741.365,36.8986,-1162.9375,2.7551084,61.897247,1950.0,148.3233,251.95493,2.152217,0.09178921,0.0016876224,0.00169193,0.0062736496
5741.5176,38.8062,-1163.625,2.7279396,60.7475,1950.0,180.44795,304.2356,2.1587224,0.10349222,0.0016873894,0.0016916965,0.006272784
5741.67,36.921833,-1161.25,2.7046955,60.310196,1950.0,196.6724,334.05588,2.1678722,0.10757814,0.0016875407,0.001691848,0.006273346
5741.8223,38.693623,-1145.8125,2.7044606,60.524395,1950.0,187.2848,322.97522,2.178199,0.10936233,0.0016875407,0.001691848,0.006273346
5741.9746,39.86753,-1141.375,2.708089,60.73389,1950.0,190.22302,338.1862,2.1868255,0.10902641,0.0016875407,0.001691848,0.006273346
5742.1274,42.605087,-1124.3125,2.7058377,60.885067,1950.0,403.5993,1060.1587,2.1931088,0.11349956,0.0016875407,0.001691848,0.006273346
5742.28,42.678455,-1123.375,2.6881719,60.428154,1950.0,190.24713,550.87476,2.196885,0.121688776,0.0016871779,0.0016914844,0.0062719975
5742.432,42.057995,-1123.3125,2.6631002,60.642006,1950.0,114.01617,286.1373,2.1995292,0.11230197,0.0016864522,0.0016907569,0.0062693
5742.5845,36.357594,-1125.0,2.6331317,60.43597,1950.0,106.64877,181.53851,2.20405,0.08770047,0.0016871779,0.0016914844,0.0062719975
5742.737,35.6282,-1129.4375,2.6314673,59.39426,1950.0,116.12727,136.71487,2.2105494,0.07628766,0.0016873081,0.0016916149,0.0062724813
5742.889,37.171955,-1124.0625,2.653366,57.41632,1950.0,90.33968,100.24274,2.2194269,0.08928828,0.0016871779,0.0016914844,0.0062719975
5743.0415,41.133892,-1117.0625,2.6808887,55.137253,1950.0,77.067116,70.58615,2.225809,0.107893795,0.0016879952,0.0016923037,0.0062750354
5743.194,42.127686,-1110.1875,2.6937559,54.37749,1950.0,70.033455,53.65201,2.2246802,0.10998324,0.0016879952,0.0016923037,0.0062750354
5743.3467,37.829407,-1109.6875,2.6994216,54.337284,1950.0,66.565865,42.732162,2.2178166,0.10814004,0.0016874506,0.0016917577,0.006273011
5743.499,34.162952,-1109.375,2.6898804,55.28839,1950.0,65.27139,35.018173,2.2090626,0.11594303,0.0016877624,0.0016920704,0.0062741702
5743.6514,30.596945,-1113.375,2.6752312,57.169373,1950.0,65.34895,29.131277,2.1993496,0.12843138,0.0016877624,0.0016920704,0.0062741702
5743.8037,29.562235,-1108.625,2.6559262,59.264725,1950.0,66.12032,24.576584,2.1861455,0.13634428,0.0016879952,0.0016923037,0.0062750354
5743.956,32.580566,-1110.5,2.6488733,60.61437,1950.0,66.82806,20.84513,2.1655586,0.13756806,0.001687037,0.001691343,0.006271473
5744.1084,34.341427,-1111.75,2.654538,61.909992,1950.0,66.590256,17.744402,2.1368637,0.1366348,0.0016872693,0.001691576,0.006272337
5744.2607,37.357105,-1117.6875,2.6644113,60.62611,1950.0,64.66,15.1602125,2.1003907,0.13736309,0.0016872693,0.001691576,0.006272337
5744.413,34.40897,-1113.25,2.664834,60.665886,1950.0,61.008526,13.039471,2.0645473,0.13228194,0.0016872693,0.001691576,0.006272337
5744.5654,34.315075,-1112.0,2.6532936,61.63908,1950.0,56.203026,11.341741,2.0355504,0.12200875,0.0016883581,0.0016926677,0.006276385
5744.7183,32.260735,-1117.6875,2.6561217,64.474594,1950.0,51.103798,10.027822,2.0117335,0.109740175,0.0016876321,0.0016919397,0.0062736855
5744.8706,37.59546,-1118.0625,2.6690547,65.38945,1950.0,46.473274,9.058289,1.9892305,0.10304877,0.0016881252,0.0016924341,0.006275519
5745.023,42.53172,-1114.5,2.6818583,66.13824,1950.0,42.660233,8.393939,1.9678434,0.101689346,0.0016879952,0.0016923037,0.0062750354
5745.1753,44.942875,-1113.0,2.687655,65.88058,1950.0,39.855186,8.007036,1.9501779,0.0946649,0.0016873345,0.0016916414,0.0062725795
5745.3276,40.48975,-1111.4375,2.6862383,65.30695,1950.0,38.162746,7.8859267,1.9370198,0.08095605,0.0016879952,0.0016923037,0.0062750354
5745.48,36.395542,-1114.625,2.691274,64.315315,1950.0,37.62773,8.04234,1.9284323,0.0744041,0.001684789,0.0016890893,0.006263117
5745.6323,34.43012,-1114.5625,2.6986146,62.73961,1950.0,38.215107,8.495708,1.9231285,0.08747929,0.001684789,0.0016890893,0.006263117
5745.7847,40.07954,-1119.5625,2.7227745,62.169537,1950.0,39.641018,9.296528,1.918722,0.11123224,0.0016858764,0.0016901796,0.0062671592
5745.937,39.478123,-1117.0,2.7582371,63.267822,1950.0,41.796406,10.54395,1.9151883,0.12671928,0.0016853836,0.0016896855,0.0062653273
5746.09,37.021343,-1108.4375,2.7924592,65.276825,1950.0,44.367344,12.393945,1.9141454,0.123422846,0.0016858767,0.0016901799,0.00626716
5746.242,30.20646,-1103.4375,2.7884126,67.19452,1950.0,46.55202,15.055338,1.9136329,0.11899236,0.0016858764,0.0016901796,0.0062671592
5746.3945,26.758112,-1105.375,2.7679594,69.02466,1950.0,47.208405,18.756641,1.911232,0.10914869,0.0016851516,0.0016894529,0.0062644645
5746.547,24.220276,-1106.125,2.751944,69.45837,1950.0,44.63298,23.432909,1.905337,0.10531345,0.0016855139,0.001689816,0.006265811
5746.699,20.362703,-1102.8125,2.7427564,69.034996,1950.0,37.936733,27.600332,1.8977721,0.108030766,0.0016858764,0.0016901796,0.0062671592
5746.8516,19.555643,-1108.3125,2.712368,66.26128,1950.0,26.894608,28.334442,1.8906556,0.12669255,0.0016859674,0.0016902708,0.006267498
5747.004,21.391542,-1112.5625,2.6917725,60.887127,1950.0,26.057178,29.934357,1.8859,0.15373115,0.0016859674,0.0016902708,0.006267498
5747.1562,24.547407,-1106.3125,2.6895719,56.361668,1950.0,14.926744,21.695688,1.8838949,0.17268644,0.0016863301,0.0016906344,0.0062688454
5747.3086,27.70228,-1105.375,2.7511184,54.856686,1950.0,12.5131235,15.225374,1.8849055,0.1809413,0.0016860977,0.0016904015,0.0062679816
5747.4614,29.457123,-1113.3125,2.8169885,56.088768,1950.0,7.9193463,9.902506,1.8875775,0.17784764,0.0016857862,0.0016900891,0.0062668235
5747.614,30.957443,-1116.8125,2.811097,58.522404,1950.0,8.690981,45.46222,1.8925796,0.16790494,0.0016857354,0.0016900382,0.006266635
5747.766,29.1538,-1126.25,2.7627175,58.959427,1950.0,22.135519,27.691006,1.8991508,0.15393102,0.001685605,0.0016899075,0.00626615
5747.9185,27.984238,-1131.4375,2.761802,58.484352,1950.0,20.026611,22.848553,1.9070579,0.12991495,0.0016859674,0.0016902708,0.006267498
5748.071,27.255796,-1127.125,2.7694929,57.944813,1950.0,23.298134,27.61918,1.9158609,0.11113799,0.0016864213,0.0016907258,0.006269185
5748.223,26.711626,-1126.0,2.7598128,57.46925,1950.0,31.76781,34.02249,1.923558,0.09384476,0.0016864213,0.0016907258,0.006269185
5748.3755,26.196539,-1122.625,2.7577872,58.36668,1950.0,44.48924,39.62126,1.9298388,0.09173198,0.0016861891,0.001690493,0.0062683215
5748.528,25.457596,-1118.3125,2.749214,59.22004,1950.0,49.641747,36.172077,1.9335225,0.09069374,0.0016858263,0.0016901293,0.006266973
5748.6807,25.229635,-1109.375,2.730958,60.778496,1950.0,45.935875,24.497139,1.9338108,0.09035691,0.0016867841,0.0016910895,0.0062705334
