DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,CMFF,CMRP_3MS,TCMR
5509.8696,12.242961,1206.5259,677.41,420.15762,2.6925457,0.042310826,52.58007,3.6396098,8.529486,10.194126,10.195209
5510.022,11.7637205,840.4926,505.68988,348.56448,2.6596062,0.05734457,53.362522,3.4848628,8.529486,10.194126,10.195209
5510.1743,12.708892,615.2091,384.15607,284.17584,2.5963206,0.10062845,56.71969,3.4102325,14.715393,17.00325,17.013746
5510.3267,13.999524,516.7488,343.1739,268.68243,2.4860845,0.16785017,60.276157,3.4565756,14.714273,17.001955,17.012451
5510.479,16.056715,418.89798,290.36362,244.60571,2.3665133,0.23606226,65.5227,3.5049253,18.819042,21.611982,21.614214
5510.632,16.964264,330.55112,239.6342,200.2231,2.2851317,0.27963594,72.34827,3.5185902,16.601982,19.647255,19.849455
5510.784,17.94423,280.40097,191.49763,164.19177,2.2985559,0.24132162,74.21828,3.457469,16.601982,19.647255,19.849455
5510.9365,18.959682,318.07126,228.42348,200.82246,2.40284,0.15504944,69.33153,3.41399,11.127312,14.0842495,14.705083
5511.089,18.793024,534.2584,414.5218,372.72098,2.5221064,0.07330439,63.744198,3.4905677,6.1675262,9.011704,9.689457
5511.241,17.935904,798.4347,633.5657,541.4143,2.6126056,0.05370326,57.278416,3.7305145,4.0533433,6.7456303,7.5029798
5511.3936,16.386461,1204.8063,689.21674,580.91296,2.635972,0.06899666,54.72495,4.0697846,3.821428,6.9850125,7.189519
5511.546,16.174532,1591.3927,817.8947,760.22784,2.6518621,0.07870093,56.121277,4.2966413,3.821428,6.9850125,7.189519
5511.698,15.698708,1836.9211,1039.7815,933.5283,2.6748219,0.07565629,55.385136,4.319811,2.9586904,6.163263,6.285087
5511.851,14.8947525,1950.0,1716.2869,1548.9333,2.7003076,0.059443276,54.20343,4.232082,2.137934,5.333428,5.531598
5512.0034,13.913728,1950.0,1950.0,1950.0,2.7199047,0.03852967,52.198868,4.1217566,2.3393896,5.866743,6.0469074
5512.156,13.283954,1950.0,1942.078,1506.2218,2.7171714,0.025630893,50.712795,4.071144,3.1407013,6.6359773,6.8564377
5512.308,14.406316,1950.0,1781.7961,946.52423,2.71327,0.02499034,50.600754,3.970709,3.1407013,6.6359773,6.8564377
5512.4604,15.307365,1950.0,1474.9032,841.5743,2.7079399,0.030656308,51.165977,3.7995236,3.7864697,6.9984493,7.3526635
5512.613,17.223976,1950.0,1515.7654,781.6243,2.7097714,0.03765455,51.39662,3.5447776,3.9528072,6.667938,7.6523976
5512.765,18.090273,1950.0,1454.1013,906.4264,2.7013881,0.037067994,52.28696,3.3351197,3.7230895,6.3686028,7.8017936
5512.9175,18.497833,1950.0,1290.4274,776.43146,2.6789014,0.03458051,52.317543,3.279547,4.405879,7.038303,8.040866
5513.07,18.929512,1950.0,1329.407,891.02545,2.6437683,0.040411886,52.815235,3.450265,4.405879,7.038303,8.040866
5513.2227,19.789927,1950.0,1407.5277,934.4372,2.6048162,0.061223503,55.044594,3.7995558,6.3715878,8.54827,9.19512
5513.375,20.029884,1950.0,1445.1173,1050.9282,2.5772035,0.08720586,56.28197,4.088268,9.401051,10.785676,11.304992
5513.5273,19.252863,1950.0,1647.7589,1099.6536,2.5609548,0.10438237,58.44268,4.1853123,11.114473,12.217041,12.395035
5513.6797,15.533157,1950.0,1832.5122,1315.7958,2.5509582,0.10985454,59.394188,4.1464314,10.816609,11.947246,12.08596
5513.832,13.820811,1950.0,1771.6332,1299.7468,2.549172,0.10942323,59.111717,4.106448,10.816609,11.947246,12.08596
5513.9844,11.42318,1950.0,1700.2673,1261.5977,2.5581324,0.10619953,59.10561,4.0617776,9.664944,10.874129,10.93009
5514.1367,11.418891,1950.0,1568.2346,1171.7421,2.5765667,0.096422285,58.272247,3.961133,8.806694,9.292956,9.409011
5514.289,10.546079,1950.0,1389.4518,1087.1134,2.5804458,0.08531707,56.636364,3.8854396,8.142252,8.859292,9.495488
5514.4414,10.698983,1950.0,1392.5735,1027.676,2.5744543,0.0814119,56.039673,3.9371524,8.011487,8.952171,9.862332
5514.594,11.026569,1950.0,1525.6638,1091.0518,2.567211,0.08626631,56.195576,4.0983276,8.011487,8.952171,9.862332
