DEPTH,GR,NPHI,AT10,AT30,AT90,CMFF,CMRP_3MS,TCMR
5617.007,20.621893,0.17106001,1950.0,1582.7493,997.28845,0.00044866034,0.0025305012,1.7957915
5617.159,20.557972,0.17520538,1950.0,1679.702,977.7779,0.00044866034,0.0025305012,1.7957915
5617.3115,20.991135,0.17533977,1950.0,1493.8722,926.4256,0.00044866034,0.0025305012,1.7957915
5617.464,21.335752,0.17912598,1950.0,1292.1868,849.1479,0.00044866034,0.0025305012,1.7957915
5617.616,19.958529,0.16867682,1950.0,1239.4565,808.2639,0.00044866034,0.0025305012,1.7957915
5617.769,18.059145,0.16618617,1950.0,1146.9681,780.3442,0.00044847158,0.0025294367,1.795036
5617.9214,17.11364,0.17255223,1950.0,1163.7368,797.94855,0.00044847158,0.0025294367,1.795036
5618.0737,18.77568,0.18301621,1950.0,1233.3331,878.5674,0.00044847158,0.0025294367,1.795036
5618.226,19.871012,0.19268149,1950.0,1871.9008,982.56244,0.00044847158,0.0025294367,1.795036
5618.3784,20.606375,0.20070368,1950.0,1950.0,1134.1981,0.00044847158,0.0025294367,1.795036
5618.531,21.206854,0.1936384,1950.0,1898.8359,1246.4557,0.00044856587,0.002529969,1.7954135
5618.683,21.133406,0.16846487,1950.0,1528.3376,1055.6525,0.00044856587,0.002529969,1.7954135
5618.8354,21.909761,0.13809595,1950.0,1159.3883,780.5219,0.00044856587,0.002529969,1.7954135
5618.988,21.003008,0.1199611,1950.0,906.00885,669.28644,0.00044866034,0.0025305012,1.7957915
5619.1406,23.364584,0.11755631,1918.5676,767.3376,585.3681,0.00044866034,0.0025305012,1.7957915
5619.293,25.695646,0.1253698,1741.0392,670.148,492.42722,0.00044866034,0.0025305012,1.7957915
5619.4453,27.323914,0.14033362,1725.4703,530.1213,424.16678,0.00044856587,0.002529969,1.7954135
5619.5977,26.475372,0.14761396,1713.233,441.98297,373.34296,0.00044856587,0.002529969,1.7954135
5619.75,24.705492,0.14569566,1587.8468,399.4575,343.94806,0.00044866034,0.0025305012,1.7957915
5619.9023,23.830294,0.13459414,1474.4816,396.20892,333.88815,0.00044847158,0.0025294367,1.795036
5620.0547,23.241892,0.121072546,1381.8545,438.6604,369.52628,0.00044847158,0.0025294367,1.795036
5620.207,21.387688,0.102108866,1461.0791,526.3293,424.9354,0.00044847158,0.0025294367,1.795036
5620.36,20.554762,0.08717984,1436.2145,583.40784,455.10983,0.00044847158,0.0025294367,1.795036
5620.512,20.845156,0.08972027,1611.4309,681.5524,518.5502,0.00044866034,0.0025305012,1.7957915
5620.6646,22.580656,0.11079484,1729.6953,730.6339,598.6061,0.00044847158,0.0025294367,1.795036
5620.817,23.977957,0.13023156,1726.7648,720.8525,540.2879,0.00044856587,0.002529969,1.7954135
5620.969,25.284653,0.14305933,1727.5988,683.48804,491.57733,0.00044856587,0.002529969,1.7954135
5621.1216,26.279291,0.13870013,1666.7875,630.85315,466.4622,0.00044856587,0.002529969,1.7954135
5621.274,27.167067,0.13656703,1642.2379,609.9101,445.94437,0.00044856587,0.002529969,1.7954135
5621.4263,26.742178,0.124700375,1611.4044,595.60114,414.85178,0.00044856587,0.002529969,1.7954135
5621.5786,28.585197,0.12475707,1562.6519,608.5308,425.64856,0.00044847158,0.0025294367,1.795036
5621.7314,30.161726,0.12791702,1542.4427,646.8556,478.0938,0.00044847158,0.0025294367,1.795036
5621.884,33.46279,0.13502038,1602.3801,693.37036,544.97125,0.00044856587,0.002529969,1.7954135
5622.036,33.222908,0.13484818,1641.1001,723.31793,543.3858,0.00044856587,0.002529969,1.7954135
5622.1885,32.07997,0.12932661,1660.5267,758.51013,545.89703,0.00044856587,0.002529969,1.7954135
5622.341,31.213898,0.11672676,1843.6078,764.9349,601.8404,0.00044847158,0.0025294367,1.795036
5622.493,31.658562,0.11070934,1876.7639,858.10486,671.6903,0.00044866034,0.0025305012,1.7957915
5622.6455,34.507637,0.110511966,1925.5023,1129.5876,700.6403,0.00044866034,0.0025305012,1.7957915
5622.798,35.49506,0.11912896,1950.0,1192.6953,910.8211,0.00044856587,0.002529969,1.7954135
5622.95,37.75573,0.12227732,1950.0,1271.8495,979.7543,0.00044856587,0.002529969,1.7954135
5623.103,35.767887,0.11548633,1950.0,1391.0695,1081.5969,0.00044856587,0.002529969,1.7954135
5623.2554,34.65979,0.10588996,1950.0,1504.1708,1218.8077,0.00044847158,0.0025294367,1.795036
5623.4077,32.151794,0.10372713,1950.0,1776.8219,1612.0204,0.00044847158,0.0025294367,1.795036
5623.56,34.258617,0.1074901,1950.0,1517.3064,1494.7428,0.00044856587,0.002529969,1.7954135
5623.7124,34.955414,0.10298555,1950.0,1419.7615,1331.4905,0.00044847158,0.0025294367,1.795036
5623.8647,32.202328,0.09592731,1950.0,1653.9119,1362.281,0.00044847158,0.0025294367,1.795036
5624.017,27.425184,0.09759578,1950.0,1683.6135,1426.638,0.00044847158,0.0025294367,1.795036
5624.1694,23.316856,0.11341977,1950.0,1531.6058,1164.2168,0.00044847158,0.0025294367,1.795036
5624.3223,23.162344,0.12305795,1950.0,1950.0,1631.7913,0.00044847158,0.0025294367,1.795036
5624.4746,23.97857,0.124840446,1950.0,1807.5895,1561.2074,0.00044866034,0.0025305012,1.7957915
5624.627,24.56251,0.12529731,1950.0,1613.2815,1212.9773,0.00044847158,0.0025294367,1.795036
5624.7793,24.318855,0.124875695,1950.0,1663.9664,1220.1354,0.00044847158,0.0025294367,1.795036
5624.9316,23.628716,0.12301129,1950.0,1715.009,1203.619,0.00044847158,0.0025294367,1.795036
5625.084,22.965826,0.12087331,1950.0,1772.7555,1210.9458,0.00044847158,0.0025294367,1.795036
5625.2363,24.120508,0.11895727,1950.0,1827.3267,1226.5869,0.00044847158,0.0025294367,1.795036
5625.3887,24.029016,0.12058453,1950.0,1873.6725,970.0903,0.00044875464,0.0025310332,1.796169
5625.541,23.335785,0.11939297,1950.0,1909.852,965.7098,0.00044856587,0.002529969,1.7954135
5625.694,22.336035,0.12758523,1950.0,1950.0,987.4743,0.00044856587,0.002529969,1.7954135
5625.846,22.9739,0.12891856,1950.0,1950.0,963.9222,0.00044856587,0.002529969,1.7954135
5625.9985,23.92614,0.13067412,1950.0,1950.0,1294.4291,0.00044856587,0.002529969,1.7954135
5626.151,26.942701,0.13283582,1950.0,1950.0,1202.9675,0.00044856587,0.002529969,1.7954135
5626.303,27.215973,0.13668746,1950.0,1950.0,1145.2722,0.00044866034,0.0025305012,1.7957915
5626.4556,27.507301,0.13853897,1950.0,1950.0,944.3372,0.00044856587,0.002529969,1.7954135
5626.608,24.378975,0.13500637,1950.0,1950.0,1052.9163,0.00044856587,0.002529969,1.7954135
5626.7603,22.44753,0.13030054,1950.0,1950.0,1129.1058,0.00044856587,0.002529969,1.7954135
5626.9126,20.774834,0.12515752,1950.0,1950.0,1148.9668,0.00044856587,0.002529969,1.7954135
5627.0654,21.120176,0.11529881,1950.0,1950.0,1138.0303,0.00044866034,0.0025305012,1.7957915
5627.218,22.015593,0.10002618,1950.0,1950.0,1301.7314,0.00044866034,0.0025305012,1.7957915
5627.37,26.193071,0.086033106,1950.0,1950.0,1198.2627,0.00044847158,0.0025294367,1.795036
5627.5225,30.153425,0.07648281,1950.0,1950.0,1245.1246,0.00044847158,0.0025294367,1.795036
5627.675,30.671438,0.07834916,1950.0,1950.0,1179.2625,0.00044847158,0.0025294367,1.795036
5627.827,27.211264,0.08946189,1950.0,1950.0,1458.1796,0.00044866034,0.0025305012,1.7957915
5627.9795,21.42153,0.097960666,1950.0,1950.0,1859.2443,0.00044866034,0.0025305012,1.7957915
5628.132,20.615555,0.10163732,1950.0,1950.0,1950.0,0.00044866034,0.0025305012,1.7957915
5628.2847,22.41152,0.100492194,1950.0,1950.0,1827.1246,0.00044875464,0.0025310332,1.796169
5628.437,24.845251,0.10042574,1927.0933,1950.0,1739.248,0.00044875464,0.0025310332,1.796169
5628.5894,27.829287,0.10078988,1888.3757,1950.0,1950.0,0.00044875464,0.0025310332,1.796169
5628.7417,28.57731,0.100935645,1840.3499,1950.0,1950.0,0.00044866034,0.0025305012,1.7957915
5628.894,29.411592,0.10065324,1781.9856,1950.0,1904.7665,0.00044875464,0.0025310332,1.796169
5629.0464,28.183222,0.1073429,1716.2272,1950.0,1762.866,0.00044866034,0.0025305012,1.7957915
5629.1987,26.297699,0.10951852,1649.9064,1944.2797,1740.7542,0.00044866034,0.0025305012,1.7957915
5629.351,25.162926,0.11452749,1597.2096,1909.3365,1641.5857,0.00044866034,0.0025305012,1.7957915
5629.5034,24.331888,0.112668894,1534.3147,1875.6869,1571.1967,0.00044866034,0.0025305012,1.7957915
5629.6562,24.752691,0.113086835,1518.3785,1822.0284,1510.659,0.00044866034,0.0025305012,1.7957915
5629.8086,25.329187,0.10819285,1511.8245,1754.0311,1408.0328,0.00044875464,0.0025310332,1.796169
5629.961,26.463964,0.10749521,1521.4398,1669.478,1274.7856,0.00044875464,0.0025310332,1.796169
5630.1133,26.86895,0.09974029,1534.7845,1564.9188,1201.0178,0.00044875464,0.0025310332,1.796169
5630.2656,30.013693,0.08972721,1461.5399,1943.5999,1834.3641,0.00044875464,0.0025310332,1.796169
5630.418,33.170612,0.0853135,1673.6671,1950.0,1683.9441,0.00044866034,0.0025305012,1.7957915
5630.5703,35.15633,0.096850105,1910.814,1950.0,1353.939,0.00044866034,0.0025305012,1.7957915
5630.7227,32.31721,0.1194133,1499.5464,1654.2384,1077.804,0.00044866034,0.0025305012,1.7957915
5630.875,24.896431,0.13580261,1556.3232,1542.2494,1319.7915,0.00044856587,0.002529969,1.7954135
5631.028,18.44139,0.14697394,1601.7926,1516.1461,1293.292,0.00044856587,0.002529969,1.7954135
5631.18,14.028857,0.15332815,1660.4,1355.6007,1097.5323,0.00044856587,0.002529969,1.7954135
5631.3325,13.711594,0.16329959,1771.62,1189.4532,931.7919,0.00044866034,0.0025305012,1.7957915
5631.485,14.4078455,0.15829916,1950.0,1664.4199,1001.3829,0.00044866034,0.0025305012,1.7957915
5631.637,14.868298,0.15355617,1950.0,1482.8846,1061.7377,0.00044866034,0.0025305012,1.7957915
5631.7896,15.961044,0.1484805,1950.0,1450.5006,1010.29865,0.00044866034,0.0025305012,1.7957915
5631.942,16.809618,0.14887482,1950.0,1377.8977,950.6442,0.00044866034,0.0025305012,1.7957915
5632.094,18.11437,0.14157109,1869.204,1154.3107,794.0668,0.00044856587,0.002529969,1.7954135
5632.247,20.215805,0.12687854,1852.1472,916.5045,752.5761,0.00044853668,0.0025298041,1.7952968
5632.3994,22.323145,0.11422762,1822.6868,741.1197,535.7687,0.00044853668,0.0025298041,1.7952968
5632.552,26.472906,0.10758554,1779.3802,681.7684,441.67346,0.0004487838,0.0025311979,1.7962859
5632.704,28.406225,0.10659224,1724.1063,796.7245,516.58014,0.0004487838,0.0025311979,1.7962859
5632.8564,29.789125,0.096376814,1722.7024,1012.047,688.1247,0.0004487838,0.0025311979,1.7962859
5633.009,27.012857,0.07581229,1413.106,1063.9791,695.16583,0.00044875464,0.0025310332,1.796169
5633.161,27.217566,0.0617716,1266.9984,1022.6313,667.7313,0.00044866034,0.0025305012,1.7957915
5633.3135,27.644678,0.07015263,1950.0,1025.9564,650.4509,0.00044872545,0.0025308686,1.7960522
5633.466,28.853134,0.09104009,1950.0,1038.2323,647.1948,0.00044872545,0.0025308686,1.7960522
5633.6187,28.27316,0.10115161,1920.8888,985.85724,623.4041,0.00044872545,0.0025308686,1.7960522
5633.771,29.065659,0.09739776,1345.5142,1337.6356,689.6134,0.00044875464,0.0025310332,1.796169
5633.9233,33.2083,0.08711447,941.4277,865.73694,514.0096,0.00044866034,0.0025305012,1.7957915
5634.0757,35.620728,0.0742184,944.9485,815.00244,561.26074,0.00044875464,0.0025310332,1.796169
5634.228,34.258648,0.06251119,405.76974,535.4097,447.35416,0.00044875464,0.0025310332,1.796169
5634.3804,30.031433,0.06088578,530.81683,529.693,570.8301,0.00044875464,0.0025310332,1.796169
5634.5327,27.784128,0.064353205,742.0474,902.64417,634.81464,0.00044875464,0.0025310332,1.796169
5634.685,31.030113,0.071466774,1538.5508,1586.5437,845.11957,0.00044856587,0.002529969,1.7954135
5634.8374,33.664295,0.07590056,1338.9933,1639.7626,1004.6832,0.00044856587,0.002529969,1.7954135
5634.99,31.254446,0.0807646,1437.6157,1883.2406,1061.3339,0.00044875464,0.0025310332,1.796169
5635.1426,24.366484,0.08214777,1716.665,1583.8446,1066.1465,0.00044875464,0.0025310332,1.796169
5635.295,19.530745,0.081354864,1950.0,1926.017,1092.5356,0.00044875464,0.0025310332,1.796169
5635.4473,18.996338,0.08029621,1866.0756,1950.0,880.0156,0.00044866034,0.0025305012,1.7957915
5635.5996,23.986504,0.07797211,1745.0293,1685.6511,880.56433,0.00044875464,0.0025310332,1.796169
5635.752,29.468817,0.07831013,1699.8125,1342.5568,884.3929,0.000448849,0.0025315655,1.7965468
5635.9043,36.418827,0.083320364,1704.2357,1406.9902,887.0558,0.000448849,0.0025315655,1.7965468
5636.0566,39.4624,0.08928136,1758.3375,1303.0063,976.8504,0.000448849,0.0025315655,1.7965468
5636.2095,42.145947,0.093844235,1842.0511,1408.305,1097.4305,0.000448849,0.0025315655,1.7965468
5636.362,40.219795,0.08878824,1902.4822,1501.1947,1087.5625,0.00044875464,0.0025310332,1.796169
5636.514,35.446117,0.07872793,1947.4153,1566.443,1022.3782,0.00044891427,0.0025319338,1.7968081
5636.6665,31.769709,0.061079867,1950.0,1666.445,959.5858,0.00044891427,0.0025319338,1.7968081
5636.819,30.593033,0.06000636,1950.0,1728.2831,1163.5314,0.00044891427,0.0025319338,1.7968081
5636.971,29.039305,0.06855182,1950.0,1913.788,1073.5331,0.000448849,0.0025315655,1.7965468
5637.1235,24.852026,0.08276013,1950.0,1950.0,1520.0594,0.000448849,0.0025315655,1.7965468
5637.276,21.064405,0.08027206,1950.0,1950.0,1767.244,0.000448849,0.0025315655,1.7965468
5637.428,22.6008,0.08528741,1950.0,1950.0,1950.0,0.00044856587,0.002529969,1.7954135
5637.581,24.568274,0.09212486,1950.0,1950.0,1950.0,0.00044856587,0.002529969,1.7954135
5637.7334,26.04688,0.10857462,1950.0,1910.711,1833.556,0.00044856587,0.002529969,1.7954135
5637.8857,25.913797,0.11457709,1949.6582,1824.6876,1657.2054,0.00044875464,0.0025310332,1.796169
5638.038,25.485254,0.11214201,1869.4048,1473.1804,1332.1217,0.0004486311,0.0025303364,1.7956744
5638.1904,25.168167,0.10542322,1838.1671,1295.815,1181.9055,0.00044875464,0.0025310332,1.796169
5638.343,23.44547,0.099475496,1757.1622,1254.055,1127.8722,0.00044875464,0.0025310332,1.796169
5638.495,22.191149,0.10491541,1655.7828,1296.2256,1113.8019,0.00044875464,0.0025310332,1.796169
5638.6475,20.079939,0.110368244,1572.7605,1455.2218,1257.5554,0.00044866034,0.0025305012,1.7957915
5638.8,18.945166,0.11237859,1608.5073,1680.0648,1556.5933,0.00044875464,0.0025310332,1.796169
5638.9526,17.279182,0.111476034,1722.986,1627.5552,1448.3168,0.000448849,0.0025315655,1.7965468
5639.105,16.372658,0.10721571,1557.612,1611.3777,1405.8463,0.000448849,0.0025315655,1.7965468
5639.2573,16.372658,0.0953332,1358.5615,1622.7722,1390.9307,0.000448849,0.0025315655,1.7965468
5639.4097,18.349566,0.07711618,1258.9087,1649.6511,1375.1776,0.000448849,0.0025315655,1.7965468
5639.562,23.460958,0.059276417,1159.6077,1693.9167,1380.7623,0.00044866034,0.0025305012,1.7957915
5639.7144,28.2102,0.05055601,1059.401,1754.7493,1394.9556,0.00044866034,0.0025305012,1.7957915
5639.8667,30.506907,0.04840485,975.64935,1729.0468,1305.4994,0.000448849,0.0025315655,1.7965468
5640.019,29.519411,0.052949153,955.38403,1491.585,1117.2595,0.000448849,0.0025315655,1.7965468
5640.172,24.542276,0.06305418,910.8762,1830.5282,1460.137,0.000448849,0.0025315655,1.7965468
5640.324,19.570333,0.068965845,846.8222,1749.731,1375.8154,0.000448849,0.0025315655,1.7965468
5640.4766,14.65567,0.07007607,836.4371,1950.0,1950.0,0.00044875464,0.0025310332,1.796169
5640.629,13.317467,0.06955787,831.2746,1950.0,1950.0,0.00044866034,0.0025305012,1.7957915
5640.7812,13.916572,0.072326556,835.89557,1950.0,1950.0,0.00044866034,0.0025305012,1.7957915
5640.9336,14.493267,0.075885944,854.13226,1950.0,1950.0,0.00044866034,0.0025305012,1.7957915
5641.086,15.76836,0.083881766,884.20703,1950.0,1950.0,0.00044875464,0.0025310332,1.796169
5641.2383,15.438866,0.09357077,931.8688,1950.0,1950.0,0.00044875464,0.0025310332,1.796169
5641.3906,15.56055,0.10359292,965.705,1950.0,1488.5142,0.000448849,0.0025315655,1.7965468
5641.5435,15.635386,0.11075915,1093.5654,1817.6685,1058.3289,0.000448849,0.0025315655,1.7965468
5641.696,16.25908,0.12870975,1207.8126,1561.7725,975.8854,0.000448849,0.0025315655,1.7965468
5641.848,16.175993,0.14346635,1357.4442,1507.2086,1013.532,0.000448849,0.0025315655,1.7965468
5642.0005,15.953163,0.14496216,1633.8976,1444.5446,1038.089,0.000448849,0.0025315655,1.7965468
5642.153,15.647743,0.12480087,1744.3334,1396.2415,1011.2344,0.000448849,0.0025315655,1.7965468
5642.305,15.34744,0.09237066,1220.6221,1323.6709,943.09686,0.00044866034,0.0025305012,1.7957915
5642.4575,14.106124,0.059434637,1272.62,1166.2244,871.7541,0.00044866034,0.0025305012,1.7957915
5642.61,12.898511,0.03756482,1626.3679,1088.6722,790.96234,0.00044866034,0.0025305012,1.7957915
5642.762,14.988599,0.031554725,1525.8129,1047.402,742.2814,0.00044875464,0.0025310332,1.796169
5642.915,17.04888,0.04100027,1459.6482,1074.7145,757.79126,0.000448849,0.0025315655,1.7965468
5643.0674,18.543184,0.0518677,1499.396,1050.776,703.9979,0.000448849,0.0025315655,1.7965468
5643.2197,18.349524,0.061128616,1760.1981,1070.384,749.25604,0.000448849,0.0025315655,1.7965468
5643.372,17.407717,0.060160127,1911.7911,996.6674,753.16235,0.000448849,0.0025315655,1.7965468
5643.5244,18.47846,0.05429558,1916.1089,902.48083,710.83466,0.000448849,0.0025315655,1.7965468
5643.677,19.73265,0.05160688,1702.5021,816.4287,672.90515,0.00044875464,0.0025310332,1.796169
5643.829,20.96695,0.056079462,1271.3689,702.9007,592.64307,0.00044875464,0.0025310332,1.796169
5643.9814,21.71412,0.062066447,950.6036,571.62427,503.95428,0.00044866034,0.0025305012,1.7957915
5644.1343,20.662268,0.06770501,705.19904,471.1796,418.11014,0.00044866034,0.0025305012,1.7957915
5644.2866,21.40229,0.06688201,554.04333,400.9589,362.7597,0.00044866034,0.0025305012,1.7957915
5644.439,23.637856,0.06554798,461.19098,344.76215,318.39584,0.00044866034,0.0025305012,1.7957915
5644.5913,25.728083,0.063174814,382.45587,304.17862,298.7703,0.000448849,0.0025315655,1.7965468
5644.7437,29.117966,0.064490356,329.79272,243.16931,238.6781,0.000448849,0.0025315655,1.7965468
5644.896,31.233902,0.06663669,276.20142,224.78008,218.17479,0.000448849,0.0025315655,1.7965468
5645.0483,34.713688,0.06827365,238.81285,188.39342,186.94376,0.000448849,0.0025315655,1.7965468
5645.2007,34.99679,0.06246326,222.47574,169.52571,171.18985,0.0004487838,0.0025311979,1.7962859
5645.353,29.816656,0.044978667,228.65993,177.58911,176.13837,0.00044866034,0.0025305012,1.7957915
5645.506,23.69606,0.035624888,264.69083,205.76053,198.8659,0.000448849,0.0025315655,1.7965468
5645.658,20.28208,0.041009527,318.92694,226.209,233.66196,0.000448849,0.0025315655,1.7965468
5645.8105,24.354967,0.059170514,381.8687,266.11087,259.4667,0.000448849,0.0025315655,1.7965468
5645.963,29.601896,0.06454133,464.42487,310.6117,285.69797,0.00044875464,0.0025310332,1.796169
5646.115,32.65292,0.062521964,540.2711,345.6974,313.73975,0.00044875464,0.0025310332,1.796169
5646.2676,34.58624,0.06947674,644.0929,414.13477,352.15982,0.0004487838,0.0025311979,1.7962859
5646.42,34.147205,0.06737018,764.8848,512.4491,381.2461,0.000448849,0.0025315655,1.7965468
5646.5723,30.644934,0.06151624,951.05066,677.32007,398.30396,0.000448849,0.0025315655,1.7965468
5646.7246,26.061653,0.044851776,1233.3639,849.2018,455.64496,0.000448849,0.0025315655,1.7965468
5646.8774,30.010675,0.038441774,1488.2179,996.6877,600.1994,0.00044866034,0.0025305012,1.7957915
5647.03,47.263046,0.05001602,1720.0226,1025.4656,653.12354,0.00044875464,0.0025310332,1.796169
5647.182,62.041504,0.07043712,1880.0765,1157.3704,727.96484,0.00044894338,0.0025320977,1.7969244
5647.3345,59.03429,0.091829,1950.0,1319.2567,816.1065,0.00044894338,0.0025320977,1.7969244
5647.487,43.0607,0.10122521,1950.0,1547.9764,853.7721,0.00044894338,0.0025320977,1.7969244
5647.639,28.368448,0.09896611,1950.0,1690.5752,873.6028,0.00044894338,0.0025320977,1.7969244
5647.7915,25.0604,0.092481226,1950.0,1777.3502,996.5831,0.000448849,0.0025315655,1.7965468
5647.944,24.784012,0.08196402,1950.0,1839.3848,1087.6631,0.000448849,0.0025315655,1.7965468
5648.096,26.21299,0.073307455,1950.0,1887.7743,1104.135,0.00044875464,0.0025310332,1.796169
5648.249,28.209658,0.06925494,1950.0,1918.9269,1171.8173,0.00044875464,0.0025310332,1.796169
5648.4014,29.005125,0.062328584,1950.0,1937.8276,1198.4386,0.00044875464,0.0025310332,1.796169
5648.5537,25.6008,0.053928994,1950.0,1946.7963,1223.9363,0.00044866034,0.0025305012,1.7957915
5648.706,22.897665,0.04370866,1950.0,1944.836,1237.2787,0.000448849,0.0025315655,1.7965468
5648.8584,22.472366,0.036441363,1950.0,1932.9987,1229.6908,0.000448849,0.0025315655,1.7965468
5649.0107,31.734838,0.035604026,1950.0,1914.7561,1214.043,0.000448849,0.0025315655,1.7965468
5649.163,40.09297,0.051321946,1950.0,1811.9116,1196.5518,0.000448849,0.0025315655,1.7965468
5649.3154,46.561142,0.070084624,1950.0,1862.8109,1199.6104,0.000448849,0.0025315655,1.7965468
5649.4683,48.513668,0.082850695,1950.0,1818.79,1159.0961,0.000448849,0.0025315655,1.7965468
5649.6206,43.78413,0.074308015,1950.0,1747.8558,1243.4257,0.00044875464,0.0025310332,1.796169
5649.773,40.01582,0.05881363,1950.0,1626.5592,1200.4196,0.00044866034,0.0025305012,1.7957915
5649.9253,36.26527,0.054589383,1950.0,1471.5378,998.6443,0.00044866034,0.0025305012,1.7957915
5650.0776,41.31172,0.06543594,1950.0,1241.1697,848.35596,0.00044866034,0.0025305012,1.7957915
5650.23,41.389286,0.08155433,1950.0,1144.8198,769.8189,0.000448849,0.0025315655,1.7965468
5650.3823,37.41812,0.087909766,1950.0,1124.6094,740.3525,0.000448849,0.0025315655,1.7965468
5650.5347,28.344496,0.087148085,1950.0,944.0198,646.28534,0.00044875464,0.0025310332,1.796169
5650.687,23.919611,0.07841206,1950.0,793.28613,552.3904,0.00044875464,0.0025310332,1.796169
5650.84,23.62272,0.070324816,1950.0,825.81085,557.285,0.00044875464,0.0025310332,1.796169
5650.992,26.715033,0.058343448,1950.0,834.03796,553.86835,0.00044875464,0.0025310332,1.796169
5651.1445,32.07399,0.057796467,1950.0,849.53876,558.013,0.00044875464,0.0025310332,1.796169
5651.297,34.325085,0.065745845,1950.0,891.3249,576.6721,0.000448849,0.0025315655,1.7965468
5651.449,34.91109,0.07899904,1950.0,948.04755,607.0375,0.000448849,0.0025315655,1.7965468
5651.6016,32.691578,0.086689696,1950.0,989.8512,642.434,0.000448849,0.0025315655,1.7965468
5651.754,30.03422,0.083602935,1950.0,1044.4838,687.2344,0.000448849,0.0025315655,1.7965468
5651.9062,30.147858,0.07404578,1950.0,1116.4806,739.8553,0.000448849,0.0025315655,1.7965468
5652.0586,32.544308,0.06675838,1950.0,1209.3959,806.3433,0.000448849,0.0025315655,1.7965468
5652.2114,39.713665,0.06266467,1950.0,1243.1276,869.0696,0.00044894338,0.0025320977,1.7969244
5652.364,44.543415,0.055980228,1950.0,1332.4706,964.0067,0.000448849,0.0025315655,1.7965468
5652.516,47.055004,0.044596095,1950.0,1414.7288,1070.1455,0.000448849,0.0025315655,1.7965468
5652.6685,46.935215,0.031912033,1950.0,1534.1104,1170.9285,0.000448849,0.0025315655,1.7965468
5652.821,47.949875,0.026706705,1950.0,1647.3573,1134.2751,0.000448849,0.0025315655,1.7965468
5652.973,51.478302,0.039057087,1950.0,1603.7582,1216.5071,0.000448849,0.0025315655,1.7965468
5653.1255,49.689915,0.051397413,1950.0,1642.2314,1372.7192,0.00044875464,0.0025310332,1.796169
5653.278,42.05926,0.06270818,1950.0,1445.1162,1365.7983,0.00044875464,0.0025310332,1.796169
5653.4307,30.26594,0.06634952,1950.0,1931.4291,1681.7267,0.00044875464,0.0025310332,1.796169
5653.583,23.405317,0.072689965,1950.0,1950.0,1675.1886,0.00044875464,0.0025310332,1.796169
5653.7354,19.973413,0.075439245,1950.0,1950.0,1909.1343,0.000448849,0.0025315655,1.7965468
5653.8877,21.990166,0.07204093,1950.0,1950.0,1950.0,0.000448849,0.0025315655,1.7965468
5654.04,22.972769,0.06951955,1950.0,1943.1233,1919.9049,0.0004488962,0.0025318319,1.7967356
5654.1924,25.18659,0.074761614,1950.0,1798.9525,1725.0659,0.0004488962,0.0025318319,1.7967356
5654.3447,25.630783,0.08434915,1950.0,1485.2976,1368.8612,0.0004488962,0.0025318319,1.7967356
5654.497,26.708872,0.09838305,1950.0,1299.4331,1184.0933,0.00044903773,0.00253263,1.797302
5654.6494,26.17002,0.10956356,1950.0,1284.8689,1106.0413,0.00044875464,0.0025310332,1.796169
5654.8022,26.158957,0.11553375,1950.0,926.8557,832.6119,0.00044875464,0.0025310332,1.796169
5654.9546,23.966967,0.10897,1950.0,884.7538,761.3254,0.00044872545,0.0025308686,1.7960522
5655.107,23.363663,0.10037155,1950.0,774.5524,687.5899,0.000448849,0.0025315655,1.7965468
5655.2593,20.914968,0.09850037,1950.0,789.9007,651.27563,0.00044894338,0.0025320977,1.7969244
5655.4116,21.190351,0.101166934,1950.0,990.07764,908.04584,0.00044894338,0.0025320977,1.7969244
5655.564,19.438051,0.103257924,1950.0,1191.4263,946.3571,0.000448849,0.0025315655,1.7965468
5655.7163,18.456758,0.09443365,1950.0,1075.2147,887.9967,0.00044894338,0.0025320977,1.7969244
5655.8687,15.94268,0.08478886,1950.0,1289.5645,1030.9005,0.00044894338,0.0025320977,1.7969244
5656.021,15.884193,0.07337047,1950.0,1444.897,1173.454,0.00044894338,0.0025320977,1.7969244
5656.174,15.998974,0.062271073,1950.0,1522.7621,1067.5679,0.00044880185,0.0025312994,1.7963579
5656.326,20.061884,0.05443512,1950.0,1197.0139,924.1623,0.00044876925,0.0025311157,1.7962275
5656.4785,33.031723,0.056510497,1950.0,1268.6133,986.0641,0.00044876925,0.0025311157,1.7962275
5656.631,47.775356,0.066111565,1950.0,1325.7036,914.3805,0.00044876925,0.0025311157,1.7962275
5656.783,59.39569,0.07348254,1930.1396,1246.7715,844.3638,0.00044903773,0.00253263,1.797302
5656.9355,57.385723,0.066220485,1950.0,1197.0435,737.2622,0.000448849,0.0025315655,1.7965468
5657.088,51.913128,0.061251212,1950.0,1137.518,768.8381,0.000448849,0.0025315655,1.7965468
5657.24,44.3148,0.057372067,1950.0,1163.4897,783.97394,0.00044875464,0.0025310332,1.796169
5657.393,38.43897,0.061892707,1950.0,1119.4457,811.2071,0.00044875464,0.0025310332,1.796169
5657.5454,30.429708,0.07424322,1950.0,1109.6731,764.2139,0.000448849,0.0025315655,1.7965468
5657.6978,23.176392,0.090285614,1950.0,1067.4529,811.2795,0.000448849,0.0025315655,1.7965468
